timestamp,country,carbon_intensity,renewable_pct,hour,month
2024-01-28 15:00:00,Germany,414.0,29.7,15,1
2024-01-28 16:00:00,Germany,410.1,33.5,16,1
2024-01-28 17:00:00,Germany,410.4,29.3,17,1
2024-01-28 18:00:00,Germany,419.8,30.6,18,1
2024-01-28 19:00:00,Germany,391.5,40.7,19,1
2024-01-28 20:00:00,Germany,357.3,36.4,20,1
2024-01-28 21:00:00,Germany,441.0,41.6,21,1
2024-01-28 22:00:00,Germany,362.5,42.8,22,1
2024-01-28 23:00:00,Germany,373.0,46.5,23,1
2024-01-29 00:00:00,Germany,338.2,41.5,0,1
2024-01-29 01:00:00,Germany,295.3,45.6,1,1
2024-01-29 02:00:00,Germany,340.0,47.8,2,1
2024-01-29 03:00:00,Germany,368.8,48.1,3,1
2024-01-29 04:00:00,Germany,387.2,50.8,4,1
2024-01-29 05:00:00,Germany,376.7,47.0,5,1
2024-01-29 06:00:00,Germany,405.2,45.2,6,1
2024-01-29 07:00:00,Germany,416.4,40.4,7,1
2024-01-29 08:00:00,Germany,421.1,42.8,8,1
2024-01-29 09:00:00,Germany,395.4,33.1,9,1
2024-01-29 10:00:00,Germany,401.0,32.6,10,1
2024-01-29 11:00:00,Germany,393.9,25.3,11,1
2024-01-29 12:00:00,Germany,374.6,25.3,12,1
2024-01-29 13:00:00,Germany,443.9,31.6,13,1
2024-01-29 14:00:00,Germany,360.8,27.8,14,1
2024-01-29 15:00:00,Germany,393.1,21.3,15,1
2024-01-29 16:00:00,Germany,398.1,29.2,16,1
2024-01-29 17:00:00,Germany,321.4,30.0,17,1
2024-01-29 18:00:00,Germany,403.8,28.7,18,1
2024-01-29 19:00:00,Germany,365.4,36.7,19,1
2024-01-29 20:00:00,Germany,378.0,37.0,20,1
2024-01-29 21:00:00,Germany,357.0,40.6,21,1
2024-01-29 22:00:00,Germany,317.3,46.6,22,1
2024-01-29 23:00:00,Germany,367.9,42.7,23,1
2024-01-30 00:00:00,Germany,364.5,50.7,0,1
2024-01-30 01:00:00,Germany,392.3,46.6,1,1
2024-01-30 02:00:00,Germany,378.4,47.0,2,1
2024-01-30 03:00:00,Germany,316.0,52.5,3,1
2024-01-30 04:00:00,Germany,404.8,48.1,4,1
2024-01-30 05:00:00,Germany,400.3,43.5,5,1
2024-01-30 06:00:00,Germany,404.6,42.5,6,1
2024-01-30 07:00:00,Germany,401.2,41.4,7,1
2024-01-30 08:00:00,Germany,369.9,32.5,8,1
2024-01-30 09:00:00,Germany,411.6,37.9,9,1
2024-01-30 10:00:00,Germany,387.6,33.0,10,1
2024-01-30 11:00:00,Germany,488.2,26.0,11,1
2024-01-30 12:00:00,Germany,394.1,25.7,12,1
2024-01-30 13:00:00,Germany,366.9,31.6,13,1
2024-01-30 14:00:00,Germany,388.3,23.2,14,1
2024-01-30 15:00:00,Germany,439.2,36.5,15,1
2024-01-30 16:00:00,Germany,374.0,25.3,16,1
2024-01-30 17:00:00,Germany,312.2,31.7,17,1
2024-01-30 18:00:00,Germany,426.0,23.3,18,1
2024-01-30 19:00:00,Germany,386.1,35.1,19,1
2024-01-30 20:00:00,Germany,356.2,36.0,20,1
2024-01-30 21:00:00,Germany,388.9,42.4,21,1
2024-01-30 22:00:00,Germany,335.9,43.7,22,1
2024-01-30 23:00:00,Germany,326.3,43.7,23,1
2024-01-01 00:00:00,France,44.4,84.8,0,1
2024-01-01 01:00:00,France,39.0,85.3,1,1
2024-01-01 02:00:00,France,34.4,83.0,2,1
2024-01-01 03:00:00,France,42.3,78.2,3,1
2024-01-01 04:00:00,France,32.2,77.6,4,1
2024-01-01 05:00:00,France,47.1,74.5,5,1
2024-01-01 06:00:00,France,60.3,78.4,6,1
2024-01-01 07:00:00,France,57.6,84.0,7,1
2024-01-01 08:00:00,France,65.5,65.3,8,1
2024-01-01 09:00:00,France,63.9,65.1,9,1
2024-01-01 10:00:00,France,75.6,60.0,10,1
2024-01-01 11:00:00,France,74.7,64.5,11,1
2024-01-01 12:00:00,France,74.8,70.7,12,1
2024-01-01 13:00:00,France,78.3,60.0,13,1
2024-01-01 14:00:00,France,79.3,64.2,14,1
2024-01-01 15:00:00,France,72.5,45.8,15,1
2024-01-01 16:00:00,France,57.2,62.3,16,1
2024-01-01 17:00:00,France,61.7,68.4,17,1
2024-01-01 18:00:00,France,56.0,62.6,18,1
2024-01-01 19:00:00,France,44.6,57.8,19,1
2024-01-01 20:00:00,France,37.7,75.3,20,1
2024-01-01 21:00:00,France,38.8,73.8,21,1
2024-01-01 22:00:00,France,36.1,89.9,22,1
2024-01-01 23:00:00,France,35.2,74.9,23,1
2024-01-02 00:00:00,France,31.5,79.5,0,1
2024-01-02 01:00:00,France,36.1,78.9,1,1
2024-01-02 02:00:00,France,38.7,82.7,2,1
2024-01-02 03:00:00,France,39.3,68.7,3,1
2024-01-02 04:00:00,France,46.4,90.3,4,1
2024-01-02 05:00:00,France,47.0,83.6,5,1
2024-01-02 06:00:00,France,47.8,75.4,6,1
2024-01-02 07:00:00,France,59.9,72.0,7,1
2024-01-02 08:00:00,France,68.6,75.7,8,1
2024-01-02 09:00:00,France,80.7,72.0,9,1
2024-01-02 10:00:00,France,62.7,64.0,10,1
2024-01-02 11:00:00,France,71.8,63.7,11,1
2024-01-02 12:00:00,France,70.9,65.8,12,1
2024-01-02 13:00:00,France,75.2,59.3,13,1
2024-01-02 14:00:00,France,68.2,59.7,14,1
2024-01-02 15:00:00,France,69.4,59.3,15,1
2024-01-02 16:00:00,France,69.1,60.8,16,1
2024-01-02 17:00:00,France,56.6,55.7,17,1
2024-01-02 18:00:00,France,54.4,60.3,18,1
2024-01-02 19:00:00,France,56.7,72.0,19,1
2024-01-02 20:00:00,France,48.6,77.6,20,1
2024-01-02 21:00:00,France,33.5,74.2,21,1
2024-01-02 22:00:00,France,46.6,51.6,22,1
2024-01-02 23:00:00,France,32.4,68.5,23,1
2024-01-03 00:00:00,France,36.1,83.6,0,1
2024-01-03 01:00:00,France,33.6,93.7,1,1
2024-01-03 02:00:00,France,35.4,90.6,2,1
2024-01-03 03:00:00,France,37.6,80.2,3,1
2024-01-03 04:00:00,France,47.5,78.2,4,1
2024-01-03 05:00:00,France,46.2,76.0,5,1
2024-01-03 06:00:00,France,49.2,89.4,6,1
2024-01-03 07:00:00,France,57.4,76.3,7,1
2024-01-03 08:00:00,France,64.8,65.5,8,1
2024-01-03 09:00:00,France,60.1,76.2,9,1
2024-01-03 10:00:00,France,75.6,72.9,10,1
2024-01-03 11:00:00,France,70.9,50.6,11,1
2024-01-03 12:00:00,France,78.0,58.9,12,1
2024-01-03 13:00:00,France,80.2,69.5,13,1
2024-01-03 14:00:00,France,73.5,68.5,14,1
2024-01-03 15:00:00,France,71.3,53.6,15,1
2024-01-03 16:00:00,France,62.8,63.4,16,1
2024-01-03 17:00:00,France,57.0,71.2,17,1
2024-01-03 18:00:00,France,46.5,69.5,18,1
2024-01-03 19:00:00,France,48.8,62.0,19,1
2024-01-03 20:00:00,France,42.4,70.8,20,1
2024-01-03 21:00:00,France,30.2,79.4,21,1
2024-01-03 22:00:00,France,38.7,80.6,22,1
2024-01-03 23:00:00,France,42.2,72.3,23,1
2024-01-04 00:00:00,France,36.6,97.4,0,1
2024-01-04 01:00:00,France,40.6,83.3,1,1
2024-01-04 02:00:00,France,36.3,71.5,2,1
2024-01-04 03:00:00,France,36.2,79.4,3,1
2024-01-04 04:00:00,France,45.1,61.3,4,1
2024-01-04 05:00:00,France,48.1,74.3,5,1
2024-01-04 06:00:00,France,49.8,76.8,6,1
2024-01-04 07:00:00,France,64.5,91.8,7,1
2024-01-04 08:00:00,France,65.6,73.5,8,1
2024-01-04 09:00:00,France,66.1,72.2,9,1
2024-01-04 10:00:00,France,73.0,72.6,10,1
2024-01-04 11:00:00,France,73.5,66.6,11,1
2024-01-04 12:00:00,France,77.5,59.3,12,1
2024-01-04 13:00:00,France,81.2,72.2,13,1
2024-01-04 14:00:00,France,69.4,65.9,14,1
2024-01-04 15:00:00,France,63.7,73.5,15,1
2024-01-04 16:00:00,France,70.9,70.8,16,1
2024-01-04 17:00:00,France,70.5,58.5,17,1
2024-01-04 18:00:00,France,52.1,64.0,18,1
2024-01-04 19:00:00,France,45.6,66.8,19,1
2024-01-04 20:00:00,France,39.6,69.5,20,1
2024-01-04 21:00:00,France,40.7,78.0,21,1
2024-01-04 22:00:00,France,38.0,76.0,22,1
2024-01-04 23:00:00,France,34.4,73.7,23,1
2024-01-05 00:00:00,France,38.5,91.3,0,1
2024-01-05 01:00:00,France,31.9,91.6,1,1
2024-01-05 02:00:00,France,34.9,82.5,2,1
2024-01-05 03:00:00,France,35.2,74.5,3,1
2024-01-05 04:00:00,France,50.9,76.6,4,1
2024-01-05 05:00:00,France,54.4,74.0,5,1
2024-01-05 06:00:00,France,60.6,71.0,6,1
2024-01-05 07:00:00,France,56.3,68.0,7,1
2024-01-05 08:00:00,France,70.7,74.0,8,1
2024-01-05 09:00:00,France,70.3,71.8,9,1
2024-01-05 10:00:00,France,75.3,70.4,10,1
2024-01-05 11:00:00,France,76.7,58.7,11,1
2024-01-05 12:00:00,France,73.5,65.8,12,1
2024-01-05 13:00:00,France,73.5,76.7,13,1
2024-01-05 14:00:00,France,65.4,64.0,14,1
2024-01-05 15:00:00,France,66.6,59.9,15,1
2024-01-05 16:00:00,France,63.9,82.9,16,1
2024-01-05 17:00:00,France,55.0,67.5,17,1
2024-01-05 18:00:00,France,55.3,62.9,18,1
2024-01-05 19:00:00,France,55.3,76.0,19,1
2024-01-05 20:00:00,France,42.7,67.3,20,1
2024-01-05 21:00:00,France,36.5,72.4,21,1
2024-01-05 22:00:00,France,33.8,84.5,22,1
2024-01-05 23:00:00,France,36.4,75.1,23,1
2024-01-06 00:00:00,France,42.6,70.5,0,1
2024-01-06 01:00:00,France,36.3,87.0,1,1
2024-01-06 02:00:00,France,37.8,88.3,2,1
2024-01-06 03:00:00,France,35.3,72.3,3,1
2024-01-06 04:00:00,France,46.4,78.6,4,1
2024-01-06 05:00:00,France,52.5,87.1,5,1
2024-01-06 06:00:00,France,53.1,79.1,6,1
2024-01-06 07:00:00,France,60.0,80.9,7,1
2024-01-06 08:00:00,France,62.0,71.6,8,1
2024-01-06 09:00:00,France,72.3,65.4,9,1
2024-01-06 10:00:00,France,78.1,63.5,10,1
2024-01-06 11:00:00,France,75.9,63.2,11,1
2024-01-06 12:00:00,France,77.1,65.0,12,1
2024-01-06 13:00:00,France,74.5,43.8,13,1
2024-01-06 14:00:00,France,69.4,49.0,14,1
2024-01-06 15:00:00,France,65.7,62.8,15,1
2024-01-06 16:00:00,France,63.1,68.5,16,1
2024-01-06 17:00:00,France,60.6,60.8,17,1
2024-01-06 18:00:00,France,54.9,67.5,18,1
2024-01-06 19:00:00,France,54.2,62.3,19,1
2024-01-06 20:00:00,France,48.2,62.8,20,1
2024-01-06 21:00:00,France,47.3,76.2,21,1
2024-01-06 22:00:00,France,41.0,77.0,22,1
2024-01-06 23:00:00,France,34.5,76.0,23,1
2024-01-07 00:00:00,France,35.3,72.0,0,1
2024-01-07 01:00:00,France,28.5,82.7,1,1
2024-01-07 02:00:00,France,44.9,82.1,2,1
2024-01-07 03:00:00,France,38.2,80.4,3,1
2024-01-07 04:00:00,France,43.1,80.3,4,1
2024-01-07 05:00:00,France,57.7,77.0,5,1
2024-01-07 06:00:00,France,50.2,81.1,6,1
2024-01-07 07:00:00,France,57.4,77.8,7,1
2024-01-07 08:00:00,France,64.7,85.0,8,1
2024-01-07 09:00:00,France,66.5,79.7,9,1
2024-01-07 10:00:00,France,72.7,67.1,10,1
2024-01-07 11:00:00,France,75.3,56.7,11,1
2024-01-07 12:00:00,France,77.7,68.2,12,1
2024-01-07 13:00:00,France,73.8,58.5,13,1
2024-01-07 14:00:00,France,75.3,73.0,14,1
2024-01-07 15:00:00,France,67.6,52.3,15,1
2024-01-07 16:00:00,France,67.6,60.7,16,1
2024-01-07 17:00:00,France,65.3,76.0,17,1
2024-01-07 18:00:00,France,47.4,67.4,18,1
2024-01-07 19:00:00,France,48.8,74.8,19,1
2024-01-07 20:00:00,France,45.7,76.9,20,1
2024-01-07 21:00:00,France,32.5,71.5,21,1
2024-01-07 22:00:00,France,24.3,83.2,22,1
2024-01-07 23:00:00,France,37.0,73.3,23,1
2024-01-08 00:00:00,France,32.1,78.7,0,1
2024-01-08 01:00:00,France,39.1,96.8,1,1
2024-01-08 02:00:00,France,37.6,81.0,2,1
2024-01-08 03:00:00,France,40.8,84.5,3,1
2024-01-08 04:00:00,France,43.4,73.4,4,1
2024-01-08 05:00:00,France,50.2,88.7,5,1
2024-01-08 06:00:00,France,51.0,70.8,6,1
2024-01-08 07:00:00,France,57.9,69.6,7,1
2024-01-08 08:00:00,France,68.4,68.0,8,1
2024-01-08 09:00:00,France,68.0,63.0,9,1
2024-01-08 10:00:00,France,74.5,57.3,10,1
2024-01-08 11:00:00,France,74.2,63.1,11,1
2024-01-08 12:00:00,France,73.5,60.1,12,1
2024-01-08 13:00:00,France,70.0,61.8,13,1
2024-01-08 14:00:00,France,76.0,55.3,14,1
2024-01-08 15:00:00,France,65.5,56.2,15,1
2024-01-08 16:00:00,France,66.6,61.3,16,1
2024-01-08 17:00:00,France,53.3,65.1,17,1
2024-01-08 18:00:00,France,56.1,60.7,18,1
2024-01-08 19:00:00,France,51.5,69.3,19,1
2024-01-08 20:00:00,France,42.2,70.5,20,1
2024-01-08 21:00:00,France,33.7,82.1,21,1
2024-01-08 22:00:00,France,36.9,81.6,22,1
2024-01-08 23:00:00,France,36.1,82.7,23,1
2024-01-09 00:00:00,France,32.7,87.8,0,1
2024-01-09 01:00:00,France,32.7,77.3,1,1
2024-01-09 02:00:00,France,41.6,91.6,2,1
2024-01-09 03:00:00,France,40.3,83.1,3,1
2024-01-09 04:00:00,France,43.1,77.3,4,1
2024-01-09 05:00:00,France,53.5,82.0,5,1
2024-01-09 06:00:00,France,54.9,69.6,6,1
2024-01-09 07:00:00,France,57.1,87.1,7,1
2024-01-09 08:00:00,France,68.8,73.9,8,1
2024-01-09 09:00:00,France,67.5,59.1,9,1
2024-01-09 10:00:00,France,76.3,59.2,10,1
2024-01-09 11:00:00,France,71.3,61.5,11,1
2024-01-09 12:00:00,France,76.4,59.5,12,1
2024-01-09 13:00:00,France,79.7,65.6,13,1
2024-01-09 14:00:00,France,74.3,68.3,14,1
2024-01-09 15:00:00,France,71.3,69.6,15,1
2024-01-09 16:00:00,France,66.9,67.2,16,1
2024-01-09 17:00:00,France,63.9,58.5,17,1
2024-01-09 18:00:00,France,55.3,74.9,18,1
2024-01-09 19:00:00,France,51.7,78.1,19,1
2024-01-09 20:00:00,France,44.0,58.5,20,1
2024-01-09 21:00:00,France,49.2,70.7,21,1
2024-01-09 22:00:00,France,33.8,74.6,22,1
2024-01-09 23:00:00,France,39.2,73.7,23,1
2024-01-10 00:00:00,France,30.7,88.0,0,1
2024-01-10 01:00:00,France,38.0,84.9,1,1
2024-01-10 02:00:00,France,43.4,82.5,2,1
2024-01-10 03:00:00,France,36.1,73.2,3,1
2024-01-10 04:00:00,France,52.6,66.4,4,1
2024-01-10 05:00:00,France,45.6,72.6,5,1
2024-01-10 06:00:00,France,51.4,71.2,6,1
2024-01-10 07:00:00,France,61.5,68.3,7,1
2024-01-10 08:00:00,France,60.2,57.2,8,1
2024-01-10 09:00:00,France,73.4,58.7,9,1
2024-01-10 10:00:00,France,74.4,64.0,10,1
2024-01-10 11:00:00,France,62.4,67.2,11,1
2024-01-10 12:00:00,France,68.8,59.6,12,1
2024-01-10 13:00:00,France,71.1,60.7,13,1
2024-01-10 14:00:00,France,74.1,61.4,14,1
2024-01-10 15:00:00,France,64.4,61.8,15,1
2024-01-10 16:00:00,France,61.8,71.7,16,1
2024-01-10 17:00:00,France,62.8,59.3,17,1
2024-01-10 18:00:00,France,50.6,68.4,18,1
2024-01-10 19:00:00,France,51.1,60.1,19,1
2024-01-10 20:00:00,France,39.0,80.2,20,1
2024-01-10 21:00:00,France,45.1,79.6,21,1
2024-01-10 22:00:00,France,43.8,83.9,22,1
2024-01-10 23:00:00,France,30.6,79.8,23,1
2024-01-11 00:00:00,France,24.7,79.7,0,1
2024-01-11 01:00:00,France,28.3,72.6,1,1
2024-01-11 02:00:00,France,41.8,84.1,2,1
2024-01-11 03:00:00,France,38.3,91.1,3,1
2024-01-11 04:00:00,France,49.5,61.2,4,1
2024-01-11 05:00:00,France,43.9,91.3,5,1
2024-01-11 06:00:00,France,50.8,71.2,6,1
2024-01-11 07:00:00,France,59.5,77.9,7,1
2024-01-11 08:00:00,France,69.5,66.2,8,1
2024-01-11 09:00:00,France,68.1,68.3,9,1
2024-01-11 10:00:00,France,67.7,72.7,10,1
2024-01-11 11:00:00,France,75.5,63.6,11,1
2024-01-11 12:00:00,France,75.3,76.0,12,1
2024-01-11 13:00:00,France,76.4,62.6,13,1
2024-01-11 14:00:00,France,71.4,66.5,14,1
2024-01-11 15:00:00,France,66.3,58.0,15,1
2024-01-11 16:00:00,France,65.0,59.8,16,1
2024-01-11 17:00:00,France,49.3,62.1,17,1
2024-01-11 18:00:00,France,56.0,70.5,18,1
2024-01-11 19:00:00,France,55.0,81.1,19,1
2024-01-11 20:00:00,France,47.3,72.2,20,1
2024-01-11 21:00:00,France,36.6,65.6,21,1
2024-01-11 22:00:00,France,30.9,72.7,22,1
2024-01-11 23:00:00,France,41.3,69.4,23,1
2024-01-12 00:00:00,France,32.7,84.1,0,1
2024-01-12 01:00:00,France,34.6,81.8,1,1
2024-01-12 02:00:00,France,38.5,74.5,2,1
2024-01-12 03:00:00,France,38.2,79.1,3,1
2024-01-12 04:00:00,France,45.0,87.2,4,1
2024-01-12 05:00:00,France,56.2,82.3,5,1
2024-01-12 06:00:00,France,52.7,73.0,6,1
2024-01-12 07:00:00,France,68.4,79.9,7,1
2024-01-12 08:00:00,France,66.5,74.8,8,1
2024-01-12 09:00:00,France,70.4,65.6,9,1
2024-01-12 10:00:00,France,76.3,68.3,10,1
2024-01-12 11:00:00,France,78.2,78.1,11,1
2024-01-12 12:00:00,France,79.5,55.6,12,1
2024-01-12 13:00:00,France,76.6,69.5,13,1
2024-01-12 14:00:00,France,69.7,61.0,14,1
2024-01-12 15:00:00,France,76.1,66.8,15,1
2024-01-12 16:00:00,France,64.2,66.1,16,1
2024-01-12 17:00:00,France,56.4,66.9,17,1
2024-01-12 18:00:00,France,58.8,65.9,18,1
2024-01-12 19:00:00,France,52.5,69.4,19,1
2024-01-12 20:00:00,France,44.8,76.8,20,1
2024-01-12 21:00:00,France,41.1,77.8,21,1
2024-01-12 22:00:00,France,40.1,66.7,22,1
2024-01-12 23:00:00,France,43.9,82.3,23,1
2024-01-13 00:00:00,France,34.6,89.9,0,1
2024-01-13 01:00:00,France,30.1,87.9,1,1
2024-01-13 02:00:00,France,35.1,83.5,2,1
2024-01-13 03:00:00,France,43.0,68.9,3,1
2024-01-13 04:00:00,France,44.0,84.8,4,1
2024-01-13 05:00:00,France,46.8,83.7,5,1
2024-01-13 06:00:00,France,58.1,87.3,6,1
2024-01-13 07:00:00,France,63.3,67.9,7,1
2024-01-13 08:00:00,France,64.0,70.4,8,1
2024-01-13 09:00:00,France,70.3,65.7,9,1
2024-01-13 10:00:00,France,69.4,65.1,10,1
2024-01-13 11:00:00,France,71.6,52.8,11,1
2024-01-13 12:00:00,France,73.4,60.0,12,1
2024-01-13 13:00:00,France,68.3,59.3,13,1
2024-01-13 14:00:00,France,73.7,59.3,14,1
2024-01-13 15:00:00,France,68.7,73.5,15,1
2024-01-13 16:00:00,France,62.7,58.9,16,1
2024-01-13 17:00:00,France,60.5,61.7,17,1
2024-01-13 18:00:00,France,55.4,74.8,18,1
2024-01-13 19:00:00,France,46.4,65.4,19,1
2024-01-13 20:00:00,France,42.3,80.4,20,1
2024-01-13 21:00:00,France,37.2,77.7,21,1
2024-01-13 22:00:00,France,43.4,72.5,22,1
2024-01-13 23:00:00,France,28.2,74.0,23,1
2024-01-14 00:00:00,France,34.4,81.6,0,1
2024-01-14 01:00:00,France,39.1,80.2,1,1
2024-01-14 02:00:00,France,32.7,82.6,2,1
2024-01-14 03:00:00,France,36.4,77.5,3,1
2024-01-14 04:00:00,France,40.5,84.7,4,1
2024-01-14 05:00:00,France,41.7,74.2,5,1
2024-01-14 06:00:00,France,59.8,73.6,6,1
2024-01-14 07:00:00,France,58.7,73.2,7,1
2024-01-14 08:00:00,France,59.8,63.0,8,1
2024-01-14 09:00:00,France,65.9,67.1,9,1
2024-01-14 10:00:00,France,72.6,65.4,10,1
2024-01-14 11:00:00,France,72.3,54.6,11,1
2024-01-14 12:00:00,France,70.5,50.6,12,1
2024-01-14 13:00:00,France,75.9,70.9,13,1
2024-01-14 14:00:00,France,67.9,60.0,14,1
2024-01-14 15:00:00,France,66.8,61.2,15,1
2024-01-14 16:00:00,France,65.1,58.7,16,1
2024-01-14 17:00:00,France,56.4,75.9,17,1
2024-01-14 18:00:00,France,54.7,65.4,18,1
2024-01-14 19:00:00,France,46.4,56.7,19,1
2024-01-14 20:00:00,France,55.9,75.3,20,1
2024-01-14 21:00:00,France,38.4,67.6,21,1
2024-01-14 22:00:00,France,40.0,79.9,22,1
2024-01-14 23:00:00,France,31.3,78.0,23,1
2024-01-15 00:00:00,France,29.4,89.5,0,1
2024-01-15 01:00:00,France,34.4,84.9,1,1
2024-01-15 02:00:00,France,35.5,79.2,2,1
2024-01-15 03:00:00,France,38.6,91.6,3,1
2024-01-15 04:00:00,France,44.1,99.0,4,1
2024-01-15 05:00:00,France,52.9,75.2,5,1
2024-01-15 06:00:00,France,62.6,84.6,6,1
2024-01-15 07:00:00,France,68.2,77.2,7,1
2024-01-15 08:00:00,France,64.5,75.1,8,1
2024-01-15 09:00:00,France,76.3,60.6,9,1
2024-01-15 10:00:00,France,78.9,60.1,10,1
2024-01-15 11:00:00,France,70.8,74.9,11,1
2024-01-15 12:00:00,France,72.1,64.4,12,1
2024-01-15 13:00:00,France,73.0,58.6,13,1
2024-01-15 14:00:00,France,80.0,74.7,14,1
2024-01-15 15:00:00,France,67.7,71.0,15,1
2024-01-15 16:00:00,France,63.1,68.5,16,1
2024-01-15 17:00:00,France,65.3,58.0,17,1
2024-01-15 18:00:00,France,53.3,66.9,18,1
2024-01-15 19:00:00,France,48.2,79.8,19,1
2024-01-15 20:00:00,France,46.7,57.6,20,1
2024-01-15 21:00:00,France,40.7,63.4,21,1
2024-01-15 22:00:00,France,26.2,71.3,22,1
2024-01-15 23:00:00,France,29.3,86.0,23,1
2024-01-16 00:00:00,France,37.1,82.3,0,1
2024-01-16 01:00:00,France,28.5,85.0,1,1
2024-01-16 02:00:00,France,42.0,83.4,2,1
2024-01-16 03:00:00,France,39.6,82.4,3,1
2024-01-16 04:00:00,France,45.1,89.2,4,1
2024-01-16 05:00:00,France,50.1,99.0,5,1
2024-01-16 06:00:00,France,46.2,80.4,6,1
2024-01-16 07:00:00,France,56.1,83.9,7,1
2024-01-16 08:00:00,France,59.4,68.9,8,1
2024-01-16 09:00:00,France,69.2,80.8,9,1
2024-01-16 10:00:00,France,78.0,67.7,10,1
2024-01-16 11:00:00,France,72.3,66.3,11,1
2024-01-16 12:00:00,France,74.3,60.1,12,1
2024-01-16 13:00:00,France,64.8,57.0,13,1
2024-01-16 14:00:00,France,69.7,58.2,14,1
2024-01-16 15:00:00,France,67.1,55.5,15,1
2024-01-16 16:00:00,France,63.2,54.2,16,1
2024-01-16 17:00:00,France,61.8,78.1,17,1
2024-01-16 18:00:00,France,60.1,70.3,18,1
2024-01-16 19:00:00,France,48.8,76.5,19,1
2024-01-16 20:00:00,France,45.7,75.7,20,1
2024-01-16 21:00:00,France,33.1,64.5,21,1
2024-01-16 22:00:00,France,39.3,77.3,22,1
2024-01-16 23:00:00,France,34.9,72.8,23,1
2024-01-17 00:00:00,France,26.4,75.0,0,1
2024-01-17 01:00:00,France,36.2,80.9,1,1
2024-01-17 02:00:00,France,33.8,83.3,2,1
2024-01-17 03:00:00,France,44.3,82.4,3,1
2024-01-17 04:00:00,France,46.0,81.7,4,1
2024-01-17 05:00:00,France,49.2,77.1,5,1
2024-01-17 06:00:00,France,61.5,77.3,6,1
2024-01-17 07:00:00,France,58.5,83.6,7,1
2024-01-17 08:00:00,France,62.7,87.7,8,1
2024-01-17 09:00:00,France,68.4,77.5,9,1
2024-01-17 10:00:00,France,71.9,65.5,10,1
2024-01-17 11:00:00,France,69.7,67.8,11,1
2024-01-17 12:00:00,France,76.6,70.3,12,1
2024-01-17 13:00:00,France,75.3,69.6,13,1
2024-01-17 14:00:00,France,69.1,70.8,14,1
2024-01-17 15:00:00,France,61.5,71.3,15,1
2024-01-17 16:00:00,France,69.4,66.3,16,1
2024-01-17 17:00:00,France,65.1,63.0,17,1
2024-01-17 18:00:00,France,58.1,56.1,18,1
2024-01-17 19:00:00,France,53.4,77.2,19,1
2024-01-17 20:00:00,France,52.1,76.5,20,1
2024-01-17 21:00:00,France,41.6,68.5,21,1
2024-01-17 22:00:00,France,44.2,77.2,22,1
2024-01-17 23:00:00,France,34.5,76.3,23,1
2024-01-18 00:00:00,France,30.7,77.6,0,1
2024-01-18 01:00:00,France,35.2,94.2,1,1
2024-01-18 02:00:00,France,35.8,79.5,2,1
2024-01-18 03:00:00,France,42.5,99.0,3,1
2024-01-18 04:00:00,France,52.5,79.7,4,1
2024-01-18 05:00:00,France,51.2,74.0,5,1
2024-01-18 06:00:00,France,59.2,78.0,6,1
2024-01-18 07:00:00,France,69.1,91.9,7,1
2024-01-18 08:00:00,France,72.5,70.9,8,1
2024-01-18 09:00:00,France,69.2,73.1,9,1
2024-01-18 10:00:00,France,69.0,50.8,10,1
2024-01-18 11:00:00,France,83.3,69.2,11,1
2024-01-18 12:00:00,France,70.0,53.5,12,1
2024-01-18 13:00:00,France,66.0,61.5,13,1
2024-01-18 14:00:00,France,63.3,71.8,14,1
2024-01-18 15:00:00,France,73.9,60.5,15,1
2024-01-18 16:00:00,France,58.2,68.5,16,1
2024-01-18 17:00:00,France,58.8,63.3,17,1
2024-01-18 18:00:00,France,54.1,64.6,18,1
2024-01-18 19:00:00,France,55.2,71.4,19,1
2024-01-18 20:00:00,France,38.7,79.8,20,1
2024-01-18 21:00:00,France,40.8,75.3,21,1
2024-01-18 22:00:00,France,38.7,76.9,22,1
2024-01-18 23:00:00,France,41.6,72.2,23,1
2024-01-19 00:00:00,France,33.7,68.5,0,1
2024-01-19 01:00:00,France,36.6,82.6,1,1
2024-01-19 02:00:00,France,36.2,80.7,2,1
2024-01-19 03:00:00,France,45.4,83.6,3,1
2024-01-19 04:00:00,France,48.9,88.1,4,1
2024-01-19 05:00:00,France,47.9,84.9,5,1
2024-01-19 06:00:00,France,57.1,70.7,6,1
2024-01-19 07:00:00,France,53.4,76.4,7,1
2024-01-19 08:00:00,France,65.0,74.0,8,1
2024-01-19 09:00:00,France,65.0,67.6,9,1
2024-01-19 10:00:00,France,70.3,50.8,10,1
2024-01-19 11:00:00,France,78.5,59.1,11,1
2024-01-19 12:00:00,France,84.2,62.6,12,1
2024-01-19 13:00:00,France,75.0,67.7,13,1
2024-01-19 14:00:00,France,71.5,59.7,14,1
2024-01-19 15:00:00,France,67.5,52.2,15,1
2024-01-19 16:00:00,France,68.1,73.0,16,1
2024-01-19 17:00:00,France,59.2,64.6,17,1
2024-01-19 18:00:00,France,59.1,63.6,18,1
2024-01-19 19:00:00,France,56.4,73.1,19,1
2024-01-19 20:00:00,France,47.6,76.9,20,1
2024-01-19 21:00:00,France,39.0,73.9,21,1
2024-01-19 22:00:00,France,40.8,72.7,22,1
2024-01-19 23:00:00,France,32.5,74.9,23,1
